id,match_id,minute,second,period,event_type,outcome,team_name,player_name,x,y,is_shot,is_goal,qualifier_text,body_part,shot_zone,shot_distance,shot_angle,is_big_chance,is_header,is_right_foot,is_left_foot,is_penalty,is_volley,first_touch,from_corner,is_counter
861112,169,7,41.0,FirstHalf,MissedShots,Successful,Aston Villa,Ian Maatsen,94.5,68.5,1,0,leftfoot fromcorner deepboxleft volley missright firsttouch blockedy 49.8 goalmouthy 32.8 goalmouthz 2.8 zone center blockedx 95.9 bigchancecreated keypass,Left foot,Box,19.300259065618782,1.2818209168023302,1,0,0,1,0,1,1,1,0
861113,169,7,41.0,FirstHalf,ShotOnPost,Successful,Aston Villa,Morgan Rogers,96.9,50.3,1,0,assisted smallboxcentre missright zone center bigchance leftfoot firsttouch fromcorner goalmouthz 7.0 relatedeventid 80 goalmouthy 44.4,Left foot,SmallBox,3.1144823004794815,0.09647377518258618,1,0,0,1,0,0,1,1,0
861315,169,21,14.0,FirstHalf,SavedShot,Successful,Man United,Benjamin Sesko,87.8,38.4,1,0,rightfoot bigchance relatedeventid 184 oppositerelatedevent 190 assisted goalmouthy 49.6 intentionalassist blockedx 91.1 goalmouthz 15.2 firsttouch regularplay boxcentre blockedy 41.3 lowcentre zone center,Right foot,Box,16.834488409215176,0.7601934180705066,1,0,1,0,0,0,1,0,0
861450,169,32,26.0,FirstHalf,SavedShot,Successful,Aston Villa,Morgan Rogers,75.2,55.6,1,0,lowcentre blockedx 98.8 goalmouthy 49.7 goalmouthz 3.2 outofboxcentre rightfoot regularplay individualplay blockedy 50.4 relatedeventid 254 zone center assisted oppositerelatedevent 275,Right foot,Box,25.42439773131312,0.22208190190548024,0,0,1,0,0,0,0,0,0
861476,169,33,38.0,FirstHalf,SavedShot,Successful,Man United,Matheus Cunha,75.6,61.7,1,0,oppositerelatedevent 262 goalmouthz 20.3 rightfoot zone center individualplay goalmouthy 53.0 highleft outofboxcentre blockedy 51.6 regularplay blockedx 97.8,Right foot,Box,27.06011825546962,0.4471201883980853,0,0,1,0,0,0,0,0,0
861547,169,37,0.0,FirstHalf,MissedShots,Successful,Aston Villa,Youri Tielemans,72.4,51.4,1,0,regularplay individualplay goalmouthy 42.2 rightfoot outofboxcentre zone center relatedeventid 285 goalmouthz 29.2 assisted,Right foot,Box,27.635484435775677,0.05068120007745503,0,0,1,0,0,0,0,0,0
861615,169,41,38.0,FirstHalf,SavedShot,Successful,Man United,Bruno Fernandes,84.0,50.7,1,0,individualplay zone center boxcentre lowcentre intentionalassist regularplay blocked goalmouthy 49.9 blockedx 87.2 goalmouthz 19 assisted oppositerelatedevent 314 blockedy 50.5 relatedeventid 393 leftfoot,Left foot,Box,16.01530517973354,0.04372211860158779,0,0,0,1,0,0,0,0,0
861640,169,44,21.0,FirstHalf,Goal,Successful,Aston Villa,Morgan Rogers,85.9,72.9,1,1,rightfoot regularplay individualplay zone center relatedeventid 329 goalmouthy 46.0 highright goalmouthz 31.6 boxleft assisted,Right foot,Box,26.89274995235705,1.018897738911851,0,0,1,0,0,0,0,0,0
861672,169,47,25.0,FirstHalf,Goal,Successful,Man United,Matheus Cunha,91.4,66.4,1,1,zone center goalmouthz 15.2 assisted rightfoot regularplay lowright boxleft firsttouch bigchance relatedeventid 417 goalmouthy 47.7,Right foot,Box,18.51809925451314,1.0878274509383357,1,0,1,0,0,0,1,0,0
861808,169,50,43.0,SecondHalf,SavedShot,Successful,Aston Villa,Matty Cash,84.2,37.0,1,0,regularplay leftfoot blockedy 38.6 zone center relatedeventid 427 blockedx 86.0 intentionalassist goalmouthy 51.0 goalmouthz 19 oppositerelatedevent 481 blocked boxcentre assisted lowcentre,Left foot,Box,20.4606940253746,0.6884805356030853,0,0,0,1,0,0,0,0,0
861860,169,52,58.0,SecondHalf,MissedShots,Successful,Man United,Mason Mount,82.8,61.5,1,0,individualplay missright goalmouthz 2.8 outofboxcentre zone center goalmouthy 38.5 leftfoot fromcorner,Left foot,Box,20.690335908341364,0.5893430853183934,0,0,0,1,0,0,0,1,0
861894,169,55,13.0,SecondHalf,MissedShots,Successful,Man United,Lisandro Martínez,73.2,60.9,1,0,individualplay goalmouthz 18.1 outofboxcentre regularplay goalmouthy 57.6 leftfoot zone center,Left foot,Box,28.931816396486408,0.3862829495728329,0,0,0,1,0,0,0,0,0
861916,169,56,56.0,SecondHalf,Goal,Successful,Aston Villa,Morgan Rogers,87.4,64.0,1,1,goalmouthy 47.1 relatedeventid 494 individualplay boxleft highright assisted goalmouthz 25.9 zone center regularplay rightfoot,Right foot,Box,18.83507366590319,0.8379812250083902,0,0,1,0,0,0,0,0,0
861932,169,58,54.0,SecondHalf,SavedShot,Successful,Man United,Diogo Dalot,82.8,30.4,1,0,outofboxcentre regularplay goalmouthz 9.5 assisted relatedeventid 546 leftfoot blockedy 48.2 individualplay oppositerelatedevent 498 blockedx 98.5 goalmouthy 53.0 zone center lowleft,Left foot,Box,26.0768096208106,0.8505233267318342,0,0,0,1,0,0,0,0,0
861934,169,58,57.0,SecondHalf,SavedShot,Successful,Man United,Patrick Dorgu,92.3,66.2,1,0,goalmouthz 19 sixyardblock firsttouch blocked blockedx 94.6 leftfoot oppositerelatedevent 499 boxleft blockedy 61.7 goalmouthy 51.3 zone center lowcentre volley regularplay,Left foot,Box,17.936833611315016,1.1270961963479982,0,0,0,1,0,1,1,0,0
861951,169,61,14.0,SecondHalf,SavedShot,Successful,Aston Villa,Morgan Rogers,79.9,72.5,1,0,assisted blockedx 81.4 rightfoot zone center relatedeventid 508 lowcentre individualplay blockedy 70.9 goalmouthz 19 blocked oppositerelatedevent 571 throwinsetpiece goalmouthy 51.1 outofboxcentre,Right foot,Box,30.1705154082591,0.8416766996862104,0,0,1,0,0,0,0,0,0
861999,169,63,52.0,SecondHalf,SavedShot,Successful,Aston Villa,Morgan Rogers,86.1,44.0,1,0,relatedeventid 530 blocked lowleft goalmouthz 19 rightfoot boxcentre blockedy 48.9 intentionalassist goalmouthy 52.9 blockedx 93.8 firsttouch assisted fromcorner zone center oppositerelatedevent 586,Right foot,Box,15.139682955729295,0.40749368847944745,0,0,1,0,0,0,1,1,0
862014,169,64,56.0,SecondHalf,MissedShots,Successful,Man United,Matheus Cunha,75.6,69.4,1,0,goalmouthz 15.3 regularplay individualplay relatedeventid 596 outofboxcentre missright assisted zone center rightfoot goalmouthy 39.2,Right foot,Box,31.172423710709445,0.6717349392536722,0,0,1,0,0,0,0,0,0
862043,169,66,39.0,SecondHalf,MissedShots,Successful,Man United,Matheus Cunha,93.0,49.7,1,0,assisted zone center goalmouthy 38.2 firsttouch goalmouthz 5.6 head regularplay relatedeventid 617 intentionalassist boxcentre bigchance missright,Head,Box,7.006425622241343,0.04283093266872692,1,1,0,0,0,0,1,0,0
862166,169,76,54.0,SecondHalf,SavedShot,Successful,Man United,Mason Mount,80.0,47.2,1,0,leftfoot blocked individualplay relatedeventid 688 zone center blockedx 82.3 outofboxcentre assisted goalmouthy 48.0 regularplay lowright oppositerelatedevent 607 blockedy 47.3 goalmouthz 19,Left foot,Box,20.19504889818294,0.1390959414820712,0,0,0,1,0,0,0,0,0
862286,169,84,15.0,SecondHalf,SavedShot,Successful,Aston Villa,Morgan Rogers,80.2,42.5,1,0,rightfoot goalmouthy 49.6 outofboxcentre blockedx 85.0 regularplay lowcentre relatedeventid 662 oppositerelatedevent 767 assisted blocked individualplay zone center goalmouthz 19 blockedy 44.2,Right foot,Box,21.172859986312663,0.3620874076937285,0,0,1,0,0,0,0,0,0
862308,169,84,56.0,SecondHalf,SavedShot,Successful,Man United,Matheus Cunha,70.4,61.3,1,0,individualplay blockedx 98.2 blockedy 50.2 relatedeventid 780 rightfoot zone center oppositerelatedevent 671 outofboxcentre lowleft regularplay goalmouthy 53.3 firsttouch assisted goalmouthz 8.2,Right foot,Box,31.68359196808341,0.36468120358521733,0,0,1,0,0,0,1,0,0
862372,169,89,41.0,SecondHalf,SavedShot,Successful,Man United,Shea Lacey,75.5,34.3,1,0,highcentre blockedx 98.1 goalmouthy 51.0 leftfoot blockedy 49.8 regularplay goalmouthz 21.5 outofboxcentre oppositerelatedevent 702 individualplay zone center,Left foot,Box,29.09879722600232,0.5698920957482768,0,0,0,1,0,0,0,0,0
862403,169,92,13.0,SecondHalf,MissedShots,Successful,Man United,Mason Mount,81.9,81.7,1,0,goalmouthy 53.9 outofboxleft zone left rightfoot goalmouthz 56.9 directfreekick,Right foot,Box,36.50342449688796,1.0519900018659119,0,0,1,0,0,0,0,0,0
245192,170,2,3.0,FirstHalf,SavedShot,Successful,Nottingham Forest,Igor Jesus,80.8,47.3,1,0,goalmouthy 51.3 blocked individualplay assisted lowcentre regularplay zone center rightfoot blockedy 48.6 oppositerelatedevent 32 relatedeventid 20 blockedx 86.8 outofboxcentre goalmouthz 19,Right foot,Box,19.388914358467833,0.13970887428916376,0,0,1,0,0,0,0,0,0
245299,170,7,39.0,FirstHalf,MissedShots,Successful,Nottingham Forest,Igor Jesus,91.3,52.9,1,0,leftfoot assisted firsttouch zone center goalmouthz 87.5 relatedeventid 70 regularplay misshigh goalmouthy 54.1 boxcentre intentionalassist,Left foot,Box,9.170605214488303,0.32175055439664196,0,0,0,1,0,0,1,0,0
245329,170,9,50.0,FirstHalf,SavedShot,Successful,Nottingham Forest,Igor Jesus,87.4,34.4,1,0,blockedy 36.5 boxright goalmouthy 48.2 blockedx 89.3 blocked zone center goalmouthz 19 rightfoot lowcentre regularplay oppositerelatedevent 123,Right foot,Box,20.052929960482082,0.8913825213870484,0,0,1,0,0,0,0,0,0
245386,170,15,52.0,FirstHalf,SavedShot,Successful,Fulham,Kevin,85.3,59.6,1,0,rightfoot regularplay zone center relatedeventid 155 blockedy 58.3 blocked oppositerelatedevent 127 goalmouthz 19 assisted individualplay blockedx 87.2 lowcentre boxcentre goalmouthy 49.6,Right foot,Box,17.557049866079442,0.5785242144177052,0,0,1,0,0,0,0,0,0
245392,170,16,1.0,FirstHalf,SavedShot,Successful,Fulham,Kevin,87.5,55.2,1,0,oppositerelatedevent 159 goalmouthy 52.3 blockedx 88.9 assisted intentionalassist regularplay zone center firsttouch boxcentre blocked head relatedeventid 158 lowleft blockedy 54.9 goalmouthz 19,Head,Box,13.538463723776049,0.39422293794272206,0,1,0,0,0,0,1,0,0
245418,170,17,38.0,FirstHalf,MissedShots,Successful,Nottingham Forest,Elliot Anderson,88.0,65.6,1,0,goalmouthz 8.3 missleft zone center relatedeventid 135 intentionalassist firsttouch setpiece assisted goalmouthy 74.8 head boxleft,Head,Box,19.681463360228065,0.9151007005533602,0,1,0,0,0,0,1,0,0
245519,170,22,40.0,FirstHalf,SavedShot,Successful,Fulham,Raúl Jiménez,75.2,46.6,1,0,lowcentre goalmouthz 19 blockedy 47.8 oppositerelatedevent 205 zone center relatedeventid 217 goalmouthy 50.7 blockedx 82.7 assisted regularplay rightfoot individualplay blocked outofboxcentre,Right foot,Box,25.03197954617253,0.13624739720057952,0,0,1,0,0,0,0,0,0
245647,170,32,49.0,FirstHalf,MissedShots,Successful,Nottingham Forest,Douglas Luiz,69.1,49.8,1,0,outofboxcentre individualplay regularplay assisted goalmouthy 33.8 zone center relatedeventid 288 highright rightfoot goalmouthz 48.6,Right foot,Box,30.90064724241226,0.00647240152729561,0,0,1,0,0,0,0,0,0
245719,170,36,37.0,FirstHalf,SavedShot,Successful,Fulham,Kevin,88.8,65.8,1,0,blockedy 64.1 zone center relatedeventid 331 regularplay goalmouthy 48.1 highright blocked boxleft blockedx 90.1 oppositerelatedevent 326 intentionalassist goalmouthz 23.6 rightfoot assisted,Right foot,Box,19.36698221200195,0.9541482658177493,0,0,1,0,0,0,0,0,0
245729,170,37,32.0,FirstHalf,SavedShot,Successful,Fulham,Harry Wilson,72.7,59.3,1,0,blocked blockedx 77.5 assisted outofboxcentre blockedy 58.1 lowleft oppositerelatedevent 330 goalmouthy 52.6 fromcorner goalmouthz 19 zone center individualplay relatedeventid 339 leftfoot,Left foot,Box,28.840596387730955,0.3283294068496586,0,0,0,1,0,0,0,1,0
245734,170,37,36.0,FirstHalf,SavedShot,Successful,Fulham,Raúl Jiménez,85.3,52.8,1,0,rightfoot intentionalassist assisted goalmouthy 50.9 boxcentre blocked goalmouthz 19 relatedeventid 342 zone center lowcentre blockedy 52.5 fromcorner oppositerelatedevent 332 blockedx 87.5,Right foot,Box,14.964290828502367,0.18822150530477053,0,0,1,0,0,0,0,1,0
245752,170,38,21.0,FirstHalf,MissedShots,Successful,Fulham,Sasa Lukic,84.2,52.4,1,0,regularplay leftfoot goalmouthy 57.6 firsttouch boxcentre goalmouthz 2.8 zone center,Left foot,Box,15.981239000778379,0.15074638112042157,0,0,0,1,0,0,1,0,0
245778,170,39,47.0,FirstHalf,SavedShot,Successful,Nottingham Forest,Omari Hutchinson,88.2,27.0,1,0,relatedeventid 355 lowright regularplay goalmouthz 19 blocked boxright intentionalassist assisted blockedy 29.4 blockedx 89.7 leftfoot oppositerelatedevent 367 goalmouthy 46.4 zone center,Left foot,Box,25.85033848907979,1.0967684677953502,0,0,0,1,0,0,0,0,0
245804,170,41,16.0,FirstHalf,MissedShots,Successful,Fulham,Raúl Jiménez,94.2,58.7,1,0,intentionalassist goalmouthy 58.5 head relatedeventid 385 regularplay firsttouch goalmouthz 43.1 assisted zone center boxcentre,Head,Box,10.456098698845569,0.9827937232473295,0,1,0,0,0,0,1,0,0
245977,170,46,46.0,SecondHalf,MissedShots,Successful,Nottingham Forest,Igor Jesus,93.2,61.2,1,0,relatedeventid 453 zone center rightfoot assisted goalmouthz 55.6 boxcentre regularplay highright individualplay volley goalmouthy 40.2,Right foot,Box,13.102671483327361,1.0251412722679052,0,0,1,0,0,1,0,0,0
246006,170,48,39.0,SecondHalf,SavedShot,Successful,Nottingham Forest,Neco Williams,81.1,66.1,1,0,individualplay blockedx 98.2 lowcentre outofboxcentre goalmouthy 49.7 oppositerelatedevent 501 rightfoot relatedeventid 472 blockedy 53.1 regularplay assisted goalmouthz 7.6 zone center,Right foot,Box,24.82780699135548,0.7055681776852106,0,0,1,0,0,0,0,0,0
246018,170,49,20.0,SecondHalf,MissedShots,Successful,Nottingham Forest,Morgan Gibbs-White,90.5,61.2,1,0,volley boxcentre intentionalassist regularplay missleft zone center goalmouthz 31.9 relatedeventid 479 goalmouthy 63.4 individualplay rightfoot firsttouch assisted,Right foot,Box,14.686388255796592,0.8673398756692753,0,0,1,0,0,1,1,0,0
245898,170,49,21.0,FirstHalf,Goal,Successful,Fulham,Raúl Jiménez,88.5,50.0,1,1,penalty goalmouthz 3.8 bigchance rightfoot lowleft boxcentre goalmouthy 53.3 zone center,Right foot,Box,11.5,0.0,1,0,1,0,1,0,0,0,0
246073,170,52,48.0,SecondHalf,SavedShot,Successful,Nottingham Forest,Callum Hudson-Odoi,78.8,68.5,1,0,oppositerelatedevent 533 individualplay relatedeventid 510 zone center blockedy 58.1 goalmouthz 19 regularplay assisted blockedx 90.7 outofboxcentre rightfoot goalmouthy 50.0 blocked lowcentre,Right foot,Box,28.13698633471609,0.7174926550494594,0,0,1,0,0,0,0,0,0
246231,170,61,6.0,SecondHalf,SavedShot,Successful,Nottingham Forest,Murillo,70.9,51.5,1,0,goalmouthy 52.6 assisted outofboxcentre highleft blockedx 97.7 regularplay blockedy 51.3 leftfoot relatedeventid 611 goalmouthz 21.5 zone center individualplay oppositerelatedevent 596,Left foot,Box,29.138634147811384,0.05150081095122549,0,0,0,1,0,0,0,0,0
246239,170,61,24.0,SecondHalf,MissedShots,Successful,Nottingham Forest,Morgan Gibbs-White,70.7,33.9,1,0,goalmouthy 58.8 assisted regularplay outofboxcentre individualplay relatedeventid 615 zone center goalmouthz 15.3 rightfoot,Right foot,Box,33.43202057907957,0.5024500776759351,0,0,1,0,0,0,0,0,0
246415,170,71,16.0,SecondHalf,MissedShots,Successful,Fulham,Tom Cairney,74.9,54.0,1,0,goalmouthz 5.6 regularplay assisted individualplay leftfoot zone center outofboxcentre goalmouthy 41.8 relatedeventid 715,Left foot,Box,25.416726775885202,0.15803366164486032,0,0,0,1,0,0,0,0,0
246550,170,83,29.0,SecondHalf,MissedShots,Successful,Fulham,Raúl Jiménez,94.2,46.4,1,0,missleft head goalmouthz 8.3 assisted boxcentre regularplay bigchance goalmouthy 64.5 zone center intentionalassist firsttouch relatedeventid 785,Head,Box,6.826419266350403,0.555493735265544,1,1,0,0,0,0,1,0,0
726466,171,2,42.0,FirstHalf,MissedShots,Successful,Man United,Casemiro,95.2,53.7,1,0,fromcorner relatedeventid 43 goalmouthy 51.1 firsttouch smallboxcentre head goalmouthz 77.8 intentionalassist assisted zone center misshigh,Head,SmallBox,6.060528029800704,0.6567016621194348,0,1,0,0,0,0,1,1,0
726582,171,10,30.0,FirstHalf,MissedShots,Successful,Man United,Benjamin Sesko,89.2,50.9,1,0,goalmouthy 62.0 boxcentre regularplay goalmouthz 16.7 leftfoot zone center relatedeventid 115 assisted intentionalassist missleft,Left foot,Box,10.837435120913064,0.08314123188844112,0,0,0,1,0,0,0,0,0
726596,171,11,59.0,FirstHalf,SavedShot,Successful,Newcastle,Bruno Guimarães,97.1,60.3,1,0,goalmouthz 5.7 fromcorner blockedy 54.2 intentionalassist assisted head relatedeventid 93 firsttouch blockedx 99.5 smallboxleft oppositerelatedevent 124 zone center lowleft goalmouthy 53.3,Head,SmallBox,10.700467279516348,1.2963477398940582,0,1,0,0,0,0,1,1,0
726613,171,12,23.0,FirstHalf,SavedShot,Successful,Newcastle,Jacob Murphy,85.5,69.5,1,0,blockedx 87.6 rightfoot blockedy 67.0 blocked lowcentre assisted relatedeventid 102 regularplay zone center goalmouthz 16.7 boxleft individualplay goalmouthy 49.1 intentionalassist oppositerelatedevent 131,Right foot,Box,24.300205760445735,0.9314104211087237,0,0,1,0,0,0,0,0,0
726670,171,16,47.0,FirstHalf,SavedShot,Successful,Newcastle,Malick Thiaw,86.9,37.3,1,0,zone center lowcentre leftfoot oppositerelatedevent 159 boxcentre setpiece blockedy 40.6 relatedeventid 161 goalmouthz 19 goalmouthy 51.0 assisted blockedx 90.1 blocked,Left foot,Box,18.24554740203757,0.7698955294724322,0,0,0,1,0,0,0,0,0
726774,171,23,13.0,FirstHalf,SavedShot,Successful,Man United,Matheus Cunha,90.1,73.0,1,0,goalmouthz 8.9 individualplay blockedy 54.5 goalmouthy 53.9 boxleft oppositerelatedevent 208 assisted blockedx 98.9 leftfoot lowleft zone center regularplay relatedeventid 199,Left foot,Box,25.04016773106762,1.164331390260627,0,0,0,1,0,0,0,0,0
726779,171,23,47.0,FirstHalf,Goal,Successful,Man United,Patrick Dorgu,84.0,55.7,1,1,throwinsetpiece firsttouch leftfoot goalmouthy 54.4 goalmouthz 7.6 lowleft zone center volley boxcentre,Left foot,Box,16.984993376507393,0.3422318613784301,0,0,0,1,0,1,1,0,0
726815,171,27,3.0,FirstHalf,SavedShot,Successful,Man United,Patrick Dorgu,81.1,66.5,1,0,individualplay goalmouthy 46.3 regularplay goalmouthz 24.7 blockedx 98.2 outofboxcentre blockedy 51.3 assisted oppositerelatedevent 232 relatedeventid 215 intentionalassist highright zone center leftfoot,Left foot,Box,25.089041432466093,0.7177051407034795,0,0,0,1,0,0,0,0,0
726925,171,33,3.0,FirstHalf,SavedShot,Successful,Man United,Patrick Dorgu,92.0,29.8,1,0,lowcentre boxright intentionalassist relatedeventid 276 zone center assisted goalmouthy 51.3 rightfoot oppositerelatedevent 288 blockedx 99.0 blockedy 46.8 goalmouthz 5.1 regularplay,Right foot,Box,21.726481537515454,1.1937087397815234,0,0,1,0,0,0,0,0,0
726968,171,35,16.0,FirstHalf,MissedShots,Successful,Man United,Matheus Cunha,86.5,31.3,1,0,boxright goalmouthz 12.5 rightfoot zone center regularplay goalmouthy 40.8,Right foot,Box,23.063824487712356,0.9455065609136619,0,0,1,0,0,0,0,0,0
727289,171,50,12.0,SecondHalf,SavedShot,Successful,Newcastle,Fabian Schär,91.4,37.6,1,0,boxcentre blocked goalmouthy 48.1 leftfoot sixyardblock lowright goalmouthz 12.5 oppositerelatedevent 463 zone center blockedx 95.0 fromcorner blockedy 43.3,Left foot,Box,15.090394295710098,0.9644134404189342,0,0,0,1,0,0,0,1,0
727453,171,59,3.0,SecondHalf,ShotOnPost,Successful,Man United,Benjamin Sesko,88.0,61.7,1,0,goalmouthz 40.5 individualplay goalmouthy 53.9 regularplay zone center assisted relatedeventid 517 leftfoot boxcentre misshigh,Left foot,Box,16.75977326815611,0.7727406115633965,0,0,0,1,0,0,0,0,0
727475,171,61,6.0,SecondHalf,ShotOnPost,Successful,Newcastle,Lewis Hall,77.5,68.7,1,0,zone center goalmouthz 40.5 assisted regularplay leftfoot goalmouthy 48.3 outofboxcentre relatedeventid 643 misshigh individualplay,Left foot,Box,29.25645227979633,0.6934253666666077,0,0,0,1,0,0,0,0,0
727482,171,61,21.0,SecondHalf,SavedShot,Successful,Newcastle,Lewis Hall,85.3,58.7,1,0,boxcentre leftfoot volley oppositerelatedevent 535 blocked zone center blockedy 54.0 lowcentre goalmouthz 19 goalmouthy 48.5 blockedx 92.1 regularplay,Left foot,Box,17.081569014584115,0.5343954767544138,0,0,0,1,0,1,0,0,0
727488,171,61,51.0,SecondHalf,SavedShot,Successful,Newcastle,Fabian Schär,95.8,38.9,1,0,fromcorner blockedx 97.8 zone center blocked blockedy 42.8 oppositerelatedevent 538 smallboxright sixyardblock rightfoot volley goalmouthy 49.7 firsttouch lowcentre goalmouthz 19,Right foot,SmallBox,11.868024266911492,1.209067085274964,0,0,1,0,0,1,1,1,0
727495,171,61,58.0,SecondHalf,SavedShot,Successful,Newcastle,Lewis Hall,81.8,62.6,1,0,goalmouthy 50.0 firsttouch zone center lowcentre goalmouthz 19 oppositerelatedevent 575 blockedx 83.0 fromcorner blocked outofboxcentre blockedy 61.7 leftfoot,Left foot,Box,22.135943621178658,0.6055446636049701,0,0,0,1,0,0,1,1,0
727551,171,66,44.0,SecondHalf,MissedShots,Successful,Newcastle,Anthony Gordon,93.9,34.6,1,0,goalmouthz 4.2 boxright firsttouch goalmouthy 61.5 zone center bigchance regularplay rightfoot intentionalassist missleft relatedeventid 704 assisted,Right foot,Box,16.56411784551172,1.1936531657013318,1,0,1,0,0,0,1,0,0
727633,171,71,39.0,SecondHalf,SavedShot,Successful,Newcastle,Joelinton,86.2,53.4,1,0,rightfoot blockedy 52.7 oppositerelatedevent 600 blocked zone center goalmouthy 49.2 regularplay lowcentre blockedx 88.5 goalmouthz 19 boxcentre,Right foot,Box,14.212670403551893,0.2415657070953259,0,0,1,0,0,0,0,0,0
727651,171,72,47.0,SecondHalf,MissedShots,Successful,Man United,Diogo Dalot,91.4,55.6,1,0,oneonone boxcentre volley zone center assisted bigchance leftfoot goalmouthz 56.9 intentionalassist setpiece relatedeventid 608 goalmouthy 50.1,Left foot,Box,10.262553288533995,0.5771922138734613,1,0,0,1,0,1,0,0,0
727677,171,74,9.0,SecondHalf,MissedShots,Successful,Newcastle,Yoane Wissa,90.6,50.9,1,0,blockedy 55.6 assisted blockedx 92.5 intentionalassist missleft relatedeventid 780 zone center goalmouthz 18.1 regularplay leftfoot volley firsttouch goalmouthy 66.1 boxcentre,Left foot,Box,9.442986815621428,0.09545371433271393,0,0,0,1,0,1,1,0,0
727769,171,79,3.0,SecondHalf,SavedShot,Successful,Newcastle,Joelinton,85.9,61.1,1,0,blockedy 51.6 lowleft oppositerelatedevent 661 blockedx 98.5 assisted regularplay goalmouthz 3.8 intentionalassist zone center rightfoot boxcentre goalmouthy 53.6 firsttouch relatedeventid 831,Right foot,Box,17.944915714485813,0.6669082042393109,0,0,1,0,0,0,1,0,0
727805,171,81,2.0,SecondHalf,MissedShots,Successful,Man United,Matheus Cunha,78.0,55.7,1,0,goalmouthy 39.2 regularplay relatedeventid 679 zone center leftfoot goalmouthz 1.4 outofboxcentre missright assisted individualplay,Left foot,Box,22.726416347501864,0.2535163425510573,0,0,0,1,0,0,0,0,0
727867,171,84,15.0,SecondHalf,MissedShots,Successful,Newcastle,Anthony Gordon,87.2,44.8,1,0,goalmouthz 81.9 intentionalassist boxcentre rightfoot goalmouthy 50.3 regularplay relatedeventid 903 zone center misshigh assisted firsttouch,Right foot,Box,13.815932831336433,0.38588266939807403,0,0,1,0,0,0,1,0,0
727907,171,88,20.0,SecondHalf,MissedShots,Successful,Newcastle,Fabian Schär,92.3,47.9,1,0,zone center head boxcentre goalmouthy 49.2 regularplay goalmouthz 51.4 intentionalassist firsttouch relatedeventid 937 assisted,Head,Box,7.981227975693969,0.26625204915092543,0,1,0,0,0,0,1,0,0
727939,171,89,57.0,SecondHalf,MissedShots,Successful,Newcastle,Lewis Miley,88.2,43.0,1,0,assisted regularplay leftfoot zone center relatedeventid 963 goalmouthy 56.3 highleft boxcentre goalmouthz 65.3,Left foot,Box,13.720058308913995,0.5354195419366259,0,0,0,1,0,0,0,0,0
727954,171,91,8.0,SecondHalf,SavedShot,Successful,Newcastle,Joelinton,87.0,47.2,1,0,oppositerelatedevent 733 lowright assisted relatedeventid 974 head zone center regularplay intentionalassist goalmouthz 8.9 boxcentre blockedy 49.6 firsttouch goalmouthy 46.1 blockedx 98.9,Head,Box,13.29812016790343,0.2121437530044754,0,1,0,0,0,0,1,0,0
299113,172,9,38.0,FirstHalf,MissedShots,Successful,Man City,Rayan Cherki,86.5,54.3,1,0,zone center relatedeventid 124 boxcentre intentionalassist goalmouthy 47.2 assisted goalmouthz 87.5 volley throwinsetpiece rightfoot misshigh,Right foot,Box,14.168274418573349,0.3083584979203967,0,0,1,0,0,1,0,0,0
299247,172,17,57.0,FirstHalf,SavedShot,Successful,Nottingham Forest,Igor Jesus,88.3,42.5,1,0,goalmouthy 46.3 lowright assisted relatedeventid 132 head zone center blockedx 91.0 boxcentre blocked goalmouthz 19 firsttouch regularplay oppositerelatedevent 213 intentionalassist blockedy 42.8,Head,Box,13.897481786280567,0.5700404636997102,0,1,0,0,0,0,1,0,0
299297,172,19,57.0,FirstHalf,SavedShot,Successful,Man City,Erling Haaland,87.4,55.2,1,0,goalmouthz 19 blocked assisted zone center leftfoot regularplay firsttouch intentionalassist boxcentre relatedeventid 242 lowleft oppositerelatedevent 158 goalmouthy 52.2 blockedx 89.5 blockedy 54.7,Left foot,Box,13.630847369110985,0.3914051281252107,0,0,0,1,0,0,1,0,0
299389,172,25,21.0,FirstHalf,MissedShots,Successful,Nottingham Forest,Nicolás Domínguez,77.4,49.9,1,0,zone center rightfoot volley firsttouch setpiece misshigh outofboxcentre goalmouthy 46.2 goalmouthz 69.4,Right foot,Box,22.600221237855166,0.004424749884311136,0,0,1,0,0,1,1,0,0
299510,172,34,26.0,FirstHalf,SavedShot,Successful,Man City,Phil Foden,79.3,61.3,1,0,leftfoot outofboxcentre relatedeventid 379 goalmouthy 50.0 zone center individualplay blockedy 58.5 lowcentre assisted regularplay blockedx 84.5 goalmouthz 19 oppositerelatedevent 244 blocked,Left foot,Box,23.58346878641902,0.49968513114267693,0,0,0,1,0,0,0,0,0
299571,172,39,15.0,FirstHalf,SavedShot,Successful,Man City,Rayan Cherki,81.1,48.7,1,0,blockedy 48.9 goalmouthy 51.3 outofboxcentre lowcentre relatedeventid 407 blocked blockedx 82.7 zone center rightfoot oppositerelatedevent 284 assisted goalmouthz 19 individualplay regularplay,Right foot,Box,18.944656238633634,0.06867490223203976,0,0,1,0,0,0,0,0,0
